Resource_Type,Old_Address,New_Address
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/cloudkms.cryptoOperator""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudkms.cryptoOperator/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/cloudsql.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudsql.admin/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/cloudtasks.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudtasks.admin/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/compute.instanceAdmin.v1""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/compute.instanceAdmin.v1/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/datamigration.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/datamigration.admin/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/firebasedatabase.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/firebasedatabase.admin/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/logging.viewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/logging.viewer/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/monitoring.viewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/monitoring.viewer/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/source.writer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/source.writer/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/spanner.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/spanner.admin/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-DatabaseAdministrator:roles/storage.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/storage.admin/group:gcp-corp-prod-databaseadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:organizations/292095750786/roles/spgiApiGatewayEditor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiApiGatewayEditor/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:organizations/292095750786/roles/spgiComputeEditor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiComputeEditor/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/appengine.appAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/appengine.appAdmin/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/browser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/browser/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/cloudfunctions.developer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudfunctions.developer/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/cloudtasks.enqueuer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudtasks.enqueuer/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/cloudtasks.taskDeleter""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudtasks.taskDeleter/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/cloudtasks.taskRunner""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudtasks.taskRunner/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/cloudtasks.viewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudtasks.viewer/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/container.developer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/container.developer/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/ml.developer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/ml.developer/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/pubsub.editor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/pubsub.editor/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/pubsublite.editor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/pubsublite.editor/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/run.developer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/run.developer/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Developer:roles/servicemanagement.quotaViewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/servicemanagement.quotaViewer/group:gcp-corp-prod-developer@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelOneSupport:organizations/292095750786/roles/spgiLevelOne""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiLevelOne/group:gcp-corp-prod-levelonesupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelOneSupport:roles/browser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/browser/group:gcp-corp-prod-levelonesupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:organizations/292095750786/roles/spgiComputeEditor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiComputeEditor/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:organizations/292095750786/roles/spgiLevelOne""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiLevelOne/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:organizations/292095750786/roles/spgiLoadBalancerEditor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiLoadBalancerEditor/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:organizations/292095750786/roles/spgiStorageEditor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiStorageEditor/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:roles/browser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/browser/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:roles/cloudsql.editor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudsql.editor/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:roles/dns.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/dns.admin/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:roles/logging.viewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/logging.viewer/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-LevelTwoSupport:roles/monitoring.editor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/monitoring.editor/group:gcp-corp-prod-leveltwosupport@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-NetworkAdministrator:organizations/292095750786/roles/spgiComputeSecurityEditor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiComputeSecurityEditor/group:gcp-corp-prod-networkadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-NetworkAdministrator:roles/appengine.appViewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/appengine.appViewer/group:gcp-corp-prod-networkadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-NetworkAdministrator:roles/browser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/browser/group:gcp-corp-prod-networkadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-NetworkAdministrator:roles/compute.networkAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/compute.networkAdmin/group:gcp-corp-prod-networkadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-NetworkAdministrator:roles/dns.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/dns.admin/group:gcp-corp-prod-networkadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-NetworkAdministrator:roles/logging.viewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/logging.viewer/group:gcp-corp-prod-networkadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Readonly:roles/browser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/browser/group:gcp-corp-prod-readonly@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-Readonly:roles/viewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/viewer/group:gcp-corp-prod-readonly@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SecurityResponder:roles/browser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/browser/group:gcp-corp-prod-securityresponder@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SecurityResponder:roles/owner""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/owner/group:gcp-corp-prod-securityresponder@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:organizations/292095750786/roles/spgiHierarchyViewer""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/organizations/292095750786/roles/spgiHierarchyViewer/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/billing.projectManager""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/billing.projectManager/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/browser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/browser/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/cloudkms.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/cloudkms.admin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/compute.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/compute.admin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/compute.networkAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/compute.networkAdmin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/container.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/container.admin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/container.clusterAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/container.clusterAdmin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/dns.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/dns.admin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/essentialcontacts.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/essentialcontacts.admin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/iam.serviceAccountAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/iam.serviceAccountAdmin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/iam.serviceAccountUser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/iam.serviceAccountUser/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/iam.workloadIdentityPoolAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/iam.workloadIdentityPoolAdmin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/monitoring.notificationChannelEditor""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/monitoring.notificationChannelEditor/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/resourcemanager.folderAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/resourcemanager.folderAdmin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/resourcemanager.lienModifier""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/resourcemanager.lienModifier/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/resourcemanager.projectCreator""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/resourcemanager.projectCreator/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/resourcemanager.projectDeleter""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/resourcemanager.projectDeleter/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/resourcemanager.projectIamAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/resourcemanager.projectIamAdmin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/resourcemanager.projectMover""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/resourcemanager.projectMover/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/resourcemanager.tagUser""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/resourcemanager.tagUser/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/serviceusage.serviceUsageAdmin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/serviceusage.serviceUsageAdmin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_nonprod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Nonprod-SuperAdmin:roles/storage.admin""]","module.folder_hierarchy_nonprod.google_folder_iam_member.custom_bindings[""nonprod/spgi-corp/roles/storage.admin/group:gcp-corp-prod-superadmin@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_prod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Prod-Auditor:roles/browser""]","module.folder_hierarchy_prod.google_folder_iam_member.custom_bindings[""prod/spgi-corp/roles/browser/group:gcp-corp-prod-auditor@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_prod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Prod-Auditor:roles/cloudasset.viewer""]","module.folder_hierarchy_prod.google_folder_iam_member.custom_bindings[""prod/spgi-corp/roles/cloudasset.viewer/group:gcp-corp-prod-auditor@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_prod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Prod-Auditor:roles/logging.viewer""]","module.folder_hierarchy_prod.google_folder_iam_member.custom_bindings[""prod/spgi-corp/roles/logging.viewer/group:gcp-corp-prod-auditor@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_prod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Prod-BillingAdministrator:organizations/292095750786/roles/spgiBillingViewer""]","module.folder_hierarchy_prod.google_folder_iam_member.custom_bindings[""prod/spgi-corp/organizations/292095750786/roles/spgiBillingViewer/group:gcp-corp-prod-billingadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_prod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Prod-BillingAdministrator:roles/browser""]","module.folder_hierarchy_prod.google_folder_iam_member.custom_bindings[""prod/spgi-corp/roles/browser/group:gcp-corp-prod-billingadministrator@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_prod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Prod-CloudArchitect:organizations/292095750786/roles/spgiApiGatewayEditor""]","module.folder_hierarchy_prod.google_folder_iam_member.custom_bindings[""prod/spgi-corp/organizations/292095750786/roles/spgiApiGatewayEditor/group:gcp-corp-prod-cloudarchitect@spglobal.com""]"
google_folder_iam_member,"module.business_units[""Corporate""].module.business_unit_prod_folder.google_folder_iam_member.permission_mapping[""GCP-CORP-Prod-CloudArchitect:organizations/292095750786/roles/spgiComputeEditor""]","module.folder_hierarchy_prod.google_folder_iam_member.custom_bindings[""prod/spgi-corp/organizations/292095750786/roles/spgiComputeEditor/group:gcp-corp-prod-cloudarchitect@spglobal.com""]"
